Tweet,Target,Stance
seems long ago see president speak coherent sentence trump credible coronaviruspandemic,Donald Trump,0
pray never become president ridiculed closing border acted faster spit sentence also need remember thing proven attack anyone asks question trump,Donald Trump,1
523 sat 230p edt michigan biden training attending joe biden president event macomboakland virtual organizing training sign join gojoe2020 demcast demcastmi,Joe Biden,1
worst economy record dow growth u market trump dropped unemployment last year trump first two worst six year steady growth,Donald Trump,1
americandos fall grinning joebiden obamas buddy deserve consequence law uncle joe sponsored locked up1994 crime bill bankrupt2005 bankruptcy bill amp felt anita hill hearing no2unclejoe,Joe Biden,0
biden say poor kid smart white kid joebiden gave away racialbias remark trying quickly change remark,Joe Biden,0
joementum combined surge spending virtually none may assuming half decent ad help biden advance general looking see presidential choice poll put biden ahead month past democrats2020,Joe Biden,1
bring pillow provided joe make kind sleepy,Joe Biden,0
extremely disappointed fellow national fan booing yes living rent free head time type energy wonder team playing better road trumpbooed stayinthefight,Donald Trump,1
mask evil agenda exposed must obliterated level govt vote primary finish trumpstrong 2020 maga kag2020 defeat cost,Donald Trump,1
bernie bernie mofoing sander policy tried true already proven work never bought always right,Bernie Sanders,1
lean conservative issue biden hit homerun make america great,Joe Biden,1
attention berniebros send hero need another house,Bernie Sanders,0
fact 1 donaldtrump intimidated strong woman like mother hill etc fact 2 donaldtrump show guilt lashing trying belittle people either category congrats right,Donald Trump,0
yes great meet greet hey anyone seen biden lately,Joe Biden,0
good news hair skin tone look lovely orange lockthemup muellerscomingforyou,Donald Trump,0
exactly pull bootstrap work must even playing field berniesanders,Bernie Sanders,1
buddy obama destroyed hundred thousand job said would never come back forget rest failed policy right say care american never support,Joe Biden,0
republican must realize conned trump trumprussia american want enemy confirming directly pres supposed happen otherwise treason,Donald Trump,0
walk like terrorist talk like terroristmust dems tcot tlot nhpolitics backedbycrazybernie,Bernie Sanders,0
sir kindly something hardworking middle class people backbone country biden,Joe Biden,1
flat bullshit tax money used hell small business even get tax money better damn well able see getting corruption fraud trump,Donald Trump,0
think little jealous trump also sad mention 14 year old son nothing,Donald Trump,1
national medium care disgrace care killed journalism propaganda working turning nation trump gop amp security towards marxist corruption support tcot uniteblue,Donald Trump,1
welcome florida president trump got vote god bless america elected trump republican florida orlando freedom job democrat,Donald Trump,1
even trump learn history even wthe best intention sometimes people make mistake also lot country including russia attempted tamper wour election suddenly thing hillary amp democrat always need someone blame,Donald Trump,1
joe biden walk cnn anchor table chum moderator democraticdebate shortly thereafter biden sounded presidential crisis trust biden lolokay medium,Joe Biden,1
neither offered public comment treatment kiahmorris racist treatment camper stowe made news beyond boundary vt stoking racial tension within vt,Bernie Sanders,0
called ridiculous 2016 angry one berniesanders bernie,Bernie Sanders,1
going vote alright another 4 year president deal,Donald Trump,1
beat man idea debate start calling name bernie display childish behavior election2020,Bernie Sanders,1
jesse jackson ran president 1988 platform embracing singlepayer health care bernie sander endorsed jesse jackson endorsing bernie democratic candidate running medicareforall berniesanders,Bernie Sanders,1
public photo hand groping child good luck joebiden biden,Joe Biden,0
oh another republican cry whining daddy trump get way,Donald Trump,0
bloombergs super tuesday result dropping race show threat ever threat bernie democratic candidate precisely waiting last debate south carolina go bernie might 1,Bernie Sanders,0
good time might became evident month later voted regan tax cut 81 crossed aisle vote mandatory balanced budget 1991 election2020,Joe Biden,0
biden allowed lie throughout whole debate unfortunately cnn bias fact check anything democraticdebate demdebate2020,Joe Biden,0
denying foxnews today der strmer weekly pronazi german tabloid newspaper published 1923 end world war ii fox unabashedly service trump authoritarian read fascist want gop,Donald Trump,0
sorry false choice vote biden vote war progressive smear u wanting medicare solution climate crisis vote consent,Joe Biden,0
melania trump visit childrens hospital warm heart great spend time trump,Donald Trump,1
remind friend mine he allowed complain trump presidency could bring vote 2016 every apathetic loser participate democratic process fuk,Donald Trump,0
joebiden democrat get play different rule course medium happily complies,Joe Biden,0
threepete thing miss past day tan suit scandal election2020 choosing intelligence empathy amp character trump join peteforamerica amp follow mayorpete amp donate,Donald Trump,0
pres tumpand agenda proamerican democrat stand clap even look happy silence speaks volume stateoftheunion trump donaldtrump iowacaucuses2020 sotu2020 democratsarecorrupt democratshateamerica,Donald Trump,1
nothing free like bernie tell everyone,Bernie Sanders,0
biden also dropped couple classed raciallyinsensitive remark undocumented peoplehe referred woman undocumented democraticdebate,Joe Biden,0
congrats joebiden sound like john bolton marco rubio would vote either real dem shame progressive lining disgrace politician knowingly helped lead yous iraq pack lie war monger,Joe Biden,0
aoc interested turning oil baron solar baron also biden get feelthebern,Joe Biden,0
correct glad joebiden shadow task force running,Joe Biden,1
usual analysis spot question also explode notion msm promoting last day trump committed illegal act fact matter gop releasethefullmuellerreport,Donald Trump,0
u offer drive canada need change medicareforall berniesanders,Bernie Sanders,1
elected fed gov 41 year ago fault america ready national disaster wrong care keeping u safe profit margin paincoming durham weknow gitmo,Donald Trump,1
simple truth trump fault support share blame golfed golfed said would magically go away 100 responsible coronavirusliar,Donald Trump,0
